Frame,Name_Time (Seconds),0_X,0_Y,0_Z,1_X,1_Y,1_Z,2_X,2_Y,2_Z,3_X,3_Y,3_Z,4_X,4_Y,4_Z,5_X,5_Y,5_Z,6_X,6_Y,6_Z
1024,8.533333,-54.230778,194.561142,582.961792,-34.915157,108.951797,513.469421,-53.347111,91.064468,497.608978,-39.614807,70.290031,486.927368,-56.302605,50.858692,479.271851,-43.202595,30.848219,472.295471,-59.511509,12.651231,466.594208
1025,8.541667,-54.230953,194.563263,582.971985,-34.916454,108.952957,513.468079,-53.347366,91.063995,497.604187,-39.615234,70.291603,486.930847,-56.301182,50.859398,479.27478,-43.201523,30.842966,472.288727,-59.509918,12.651629,466.587433
1026,8.55,-54.232296,194.563049,582.975708,-34.914951,108.950256,513.472961,-53.345894,91.065231,497.607117,-39.617119,70.289902,486.929443,-56.300972,50.86005,479.269012,-43.202785,30.845037,472.29007,-59.509834,12.651687,466.588135
1027,8.558333,-54.230183,194.55954,582.966431,-34.91396,108.950798,513.470886,-53.345028,91.062943,497.597076,-39.617081,70.289825,486.920837,-56.305073,50.860985,479.283264,-43.203995,30.845608,472.293518,-59.511421,12.648764,466.581787
1028,8.566667,-54.23217,194.560242,582.970276,-34.914253,108.953766,513.474731,-53.347065,91.066513,497.610016,-39.61607,70.291374,486.930176,-56.301975,50.859509,479.279572,-43.203426,30.847683,472.291412,-59.510895,12.652471,466.588287
1029,8.575,-54.23151,194.563995,582.977417,-34.913486,108.95314,513.469666,-53.34734,91.064613,497.605255,-39.616058,70.29216,486.928833,-56.300407,50.859051,479.28244,-43.202564,30.843916,472.299042,-59.510193,12.650225,466.58371
1030,8.583333,-54.230072,194.562531,582.976685,-34.914124,108.953133,513.481873,-53.344662,91.06572,497.609131,-39.614899,70.289635,486.926392,-56.30196,50.860641,479.277344,-43.200748,30.845034,472.28125,-59.513752,12.654188,466.586853
1031,8.591667,-54.230267,194.562912,582.976013,-34.915253,108.952812,513.46283,-53.346756,91.062408,497.603333,-39.614758,70.290939,486.928436,-56.301968,50.85828,479.279083,-43.203022,30.843822,472.29007,-59.510628,12.653537,466.579773
1032,8.6,-54.230484,194.561493,582.969543,-34.913078,108.956779,513.471741,-53.347855,91.064926,497.605255,-39.616188,70.291656,486.935974,-56.300537,50.857922,479.271423,-43.20303,30.843998,472.293823,-59.512363,12.651087,466.589172
1033,8.608333,-54.232117,194.564651,582.97937,-34.913849,108.955696,513.463318,-53.346352,91.068291,497.60791,-39.616627,70.291206,486.931946,-56.303238,50.862064,479.278961,-43.201813,30.843771,472.287079,-59.510227,12.652533,466.581757
1034,8.616667,-54.230927,194.560074,582.967041,-34.914951,108.961403,513.470398,-53.346584,91.06601,497.600983,-39.615356,70.29039,486.925842,-56.301491,50.85915,479.286743,-43.201794,30.842512,472.291107,-59.511757,12.653327,466.579803
1035,8.625,-54.230045,194.563416,582.976135,-34.912861,108.953827,513.467041,-53.348007,91.064629,497.605774,-39.617649,70.292519,486.930634,-56.301098,50.860943,479.279785,-43.20163,30.846046,472.287323,-59.512966,12.652038,466.591614
1036,8.633333,-54.23225,194.563293,582.970398,-34.915874,108.953003,513.461609,-53.346722,91.064278,497.599915,-39.615704,70.290627,486.923584,-56.301147,50.85936,479.27948,-43.202377,30.847178,472.296906,-59.513691,12.648142,466.584595
1037,8.641667,-54.232014,194.563843,582.971191,-34.915081,108.962013,513.471802,-53.349258,91.067062,497.611237,-39.615738,70.292282,486.931458,-56.302166,50.860703,479.280426,-43.201317,30.84333,472.289764,-59.510792,12.652547,466.572571
1038,8.65,-54.231812,194.565369,582.976379,-34.912693,108.957169,513.462891,-53.343174,91.065788,497.597656,-39.615566,70.290855,486.928101,-56.30085,50.860569,479.275238,-43.202011,30.841337,472.285522,-59.507927,12.652197,466.576477
1039,8.658333,-54.231052,194.56456,582.973633,-34.914669,108.956696,513.470032,-53.345005,91.066917,497.608398,-39.615597,70.290245,486.927948,-56.300686,50.857758,479.278351,-43.201237,30.842449,472.287262,-59.508671,12.65202,466.577332
1040,8.666667,-54.230534,194.562317,582.969116,-34.912472,108.952187,513.461792,-53.34631,91.063965,497.604065,-39.615814,70.29052,486.927612,-56.301472,50.858822,479.27597,-43.20071,30.841173,472.28717,-59.509422,12.64976,466.589447
1041,8.675,-54.233208,194.565002,582.976868,-34.912788,108.959084,513.459839,-53.343452,91.064117,497.590363,-39.615501,70.29023,486.926971,-56.300552,50.857372,479.273926,-43.201221,30.840393,472.286743,-59.509411,12.650603,466.584534
1042,8.683333,-54.230053,194.564835,582.973938,-34.915287,108.956505,513.468323,-53.345306,91.065567,497.608459,-39.6133,70.289062,486.927612,-56.2999,50.856598,479.273773,-43.199776,30.842226,472.286438,-59.509998,12.650748,466.584045
1043,8.691667,-54.228668,194.566376,582.973755,-34.914288,108.954567,513.470032,-53.346134,91.064644,497.615112,-39.615135,70.292061,486.929047,-56.301151,50.85947,479.282745,-43.202076,30.847586,472.296539,-59.50703,12.651945,466.588257
1044,8.7,-54.230484,194.565216,582.970886,-34.915089,108.952568,513.465088,-53.34407,91.062355,497.609436,-39.614777,70.288818,486.926025,-56.299053,50.858288,479.277649,-43.201702,30.843788,472.286377,-59.510582,12.653229,466.587311
1045,8.708333,-54.231125,194.56517,582.974609,-34.915501,108.95311,513.468018,-53.343575,91.062637,497.602051,-39.613808,70.285049,486.927734,-56.301579,50.859753,479.276428,-43.200459,30.843456,472.298187,-59.510921,12.653164,466.583923
1046,8.716667,-54.230801,194.562302,582.967407,-34.916016,108.959091,513.474243,-53.347195,91.065392,497.61557,-39.614281,70.288208,486.924896,-56.300392,50.85857,479.282379,-43.201488,30.842531,472.292023,-59.506046,12.652741,466.58313
1047,8.725,-54.231037,194.562546,582.966614,-34.911755,108.955673,513.468994,-53.344357,91.062576,497.598328,-39.615009,70.287727,486.929657,-56.300697,50.857079,479.285522,-43.201344,30.841366,472.292999,-59.510948,12.653112,466.582123
1048,8.733333,-54.229748,194.565216,582.963684,-34.915905,108.954681,513.48291,-53.343143,91.065392,497.600464,-39.615093,70.291809,486.930084,-56.30069,50.859653,479.28241,-43.201118,30.839518,472.286438,-59.509232,12.651902,466.57489
1049,8.741667,-54.230125,194.565109,582.961121,-34.914593,108.948257,513.460449,-53.347408,91.064049,497.604645,-39.617073,70.292168,486.934052,-56.300804,50.859226,479.278931,-43.200333,30.843279,472.297424,-59.510441,12.64925,466.589081
1050,8.75,-54.230251,194.563446,582.962891,-34.914043,108.952049,513.461731,-53.346291,91.062767,497.599884,-39.61499,70.288536,486.926544,-56.303013,50.858295,479.275696,-43.2019,30.843084,472.291046,-59.511738,12.651549,466.587433
1051,8.758333,-54.231857,194.564957,582.970337,-34.913841,108.950821,513.46637,-53.346508,91.06395,497.61676,-39.616005,70.288513,486.931366,-56.300087,50.857483,479.273315,-43.202221,30.839605,472.289154,-59.511036,12.649509,466.592743
1052,8.766667,-54.230461,194.562653,582.963745,-34.913448,108.950027,513.471069,-53.342949,91.063629,497.60321,-39.614124,70.286674,486.92688,-56.302227,50.857384,479.279205,-43.200912,30.838619,472.281036,-59.512325,12.650267,466.589722
1053,8.775,-54.231941,194.563934,582.965027,-34.912437,108.953125,513.471008,-53.344681,91.06459,497.606506,-39.613823,70.286613,486.92688,-56.299606,50.856674,479.277496,-43.203621,30.841734,472.294495,-59.511761,12.65162,466.579956
1054,8.783333,-54.231697,194.563461,582.96344,-34.915913,108.951698,513.467346,-53.347507,91.062775,497.595276,-39.615162,70.289001,486.921753,-56.301304,50.857826,479.278015,-43.203259,30.84479,472.297943,-59.511467,12.652515,466.587402
1055,8.791667,-54.233303,194.567902,582.973206,-34.916306,108.947449,513.459839,-53.345707,91.063454,497.605011,-39.614765,70.289864,486.927277,-56.303253,50.857582,479.285492,-43.20295,30.842363,472.290436,-59.513393,12.649289,466.588104
1056,8.8,-54.229725,194.564682,582.969116,-34.912609,108.948555,513.468628,-53.343971,91.06353,497.608002,-39.614918,70.291512,486.933472,-56.300018,50.854691,479.276215,-43.199699,30.841965,472.290375,-59.511639,12.651083,466.591064
1057,8.808333,-54.229561,194.562454,582.966431,-34.916641,108.952751,513.467102,-53.344616,91.061028,497.609192,-39.61504,70.286415,486.925751,-56.302876,50.860195,479.286194,-43.201569,30.839172,472.281158,-59.511253,12.650181,466.590485
1058,8.816667,-54.230476,194.561188,582.963806,-34.913174,108.950294,513.45752,-53.345711,91.063179,497.598083,-39.615337,70.287148,486.927338,-56.301369,50.858765,479.277252,-43.2029,30.842422,472.294128,-59.512009,12.651169,466.589722
1059,8.825,-54.231312,194.562592,582.961426,-34.913277,108.955299,513.468811,-53.345203,91.063545,497.604095,-39.615238,70.289742,486.922363,-56.300922,50.857067,479.281647,-43.202217,30.839891,472.288055,-59.512032,12.648969,466.576385
1060,8.833333,-54.230522,194.56279,582.962952,-34.914818,108.953423,513.462646,-53.347321,91.063805,497.606689,-39.616314,70.288101,486.930115,-56.300659,50.857853,479.27652,-43.201004,30.840725,472.290253,-59.508244,12.646452,466.574219
1061,8.841667,-54.231663,194.564758,582.964111,-34.913822,108.9496,513.458008,-53.345734,91.061729,497.605927,-39.61351,70.288986,486.924377,-56.30051,50.857327,479.280273,-43.20208,30.845778,472.290436,-59.511208,12.649557,466.584961
1062,8.85,-54.230709,194.56546,582.969421,-34.913628,108.951813,513.461426,-53.344662,91.059639,497.597076,-39.616802,70.288063,486.918762,-56.301487,50.860107,479.27948,-43.201981,30.843094,472.286926,-59.509892,12.648931,466.589081
1063,8.858333,-54.229977,194.559296,582.956116,-34.913151,108.952515,513.464111,-53.344578,91.061516,497.601318,-39.614529,70.289635,486.923737,-56.302387,50.859077,479.281464,-43.199821,30.848137,472.29303,-59.510323,12.647842,466.584381
1064,8.866667,-54.22953,194.560959,582.964966,-34.914288,108.95195,513.467957,-53.344334,91.064117,497.600006,-39.615166,70.289429,486.933929,-56.301414,50.85984,479.282471,-43.200245,30.841154,472.285767,-59.51062,12.650617,466.581757
1065,8.875,-54.229866,194.562042,582.963562,-34.91325,108.948418,513.462158,-53.345486,91.061935,497.601349,-39.613338,70.287903,486.925568,-56.299252,50.856853,479.27359,-43.200928,30.839085,472.295471,-59.509457,12.652819,466.586578
1066,8.883333,-54.229523,194.561981,582.960205,-34.913639,108.950829,513.466858,-53.346039,91.0644,497.615723,-39.615093,70.286934,486.92334,-56.300014,50.85717,479.28006,-43.200623,30.842283,472.287933,-59.508797,12.650205,466.568604
1067,8.891667,-54.230049,194.560486,582.954773,-34.912754,108.953377,513.480286,-53.346348,91.062523,497.606506,-39.615337,70.289101,486.927032,-56.300808,50.857765,479.280792,-43.200191,30.841225,472.288818,-59.51041,12.649158,466.588837
1068,8.9,-54.230125,194.562408,582.961853,-34.912975,108.94915,513.460999,-53.346275,91.063858,497.601959,-39.615643,70.286888,486.929413,-56.30196,50.858505,479.283752,-43.202793,30.84511,472.293213,-59.510132,12.648353,466.591125
1069,8.908333,-54.230522,194.563217,582.965942,-34.915047,108.948891,513.461426,-53.344826,91.062927,497.610626,-39.616901,70.287643,486.925385,-56.299614,50.856277,479.28006,-43.202099,30.842058,472.290771,-59.511734,12.64849,466.588074
1070,8.916667,-54.22974,194.560608,582.961731,-34.914188,108.951836,513.46405,-53.342712,91.062416,497.599854,-39.615211,70.28775,486.930481,-56.301552,50.857552,479.28125,-43.200485,30.844465,472.29303,-59.511932,12.651889,466.590973
1071,8.925,-54.230694,194.559967,582.95813,-34.914211,108.952202,513.465088,-53.345928,91.064812,497.601807,-39.615856,70.290695,486.933624,-56.301422,50.856483,479.276672,-43.203506,30.839983,472.296722,-59.51263,12.653036,466.589935
1072,8.933333,-54.231705,194.563156,582.966553,-34.914085,108.953171,513.467285,-53.342903,91.064026,497.588806,-39.615978,70.287697,486.921417,-56.300823,50.857323,479.283875,-43.202515,30.842705,472.286835,-59.510483,12.649563,466.587524
1073,8.941667,-54.230656,194.564178,582.966003,-34.912476,108.950874,513.459412,-53.343807,91.063004,497.599182,-39.615303,70.288132,486.929108,-56.30159,50.860081,479.281677,-43.203323,30.846901,472.296844,-59.513538,12.650803,466.585907
1074,8.95,-54.229389,194.558777,582.954041,-34.915367,108.952888,513.475464,-53.346439,91.06324,497.605591,-39.616699,70.288055,486.922455,-56.302418,50.857655,479.28302,-43.202461,30.841232,472.294495,-59.512196,12.651828,466.587952
1075,8.958333,-54.230587,194.560501,582.958191,-34.91679,108.951958,513.469788,-53.347298,91.060165,497.593231,-39.615219,70.290283,486.932587,-56.303391,50.858765,479.278656,-43.203274,30.842003,472.290741,-59.512325,12.649715,466.592438
1076,8.966667,-54.228428,194.563217,582.960571,-34.912083,108.957085,513.479126,-53.343761,91.064873,497.605469,-39.617847,70.290131,486.9263,-56.301083,50.859421,479.285309,-43.202976,30.842299,472.292786,-59.509941,12.653185,466.580414
1077,8.975,-54.22953,194.562424,582.960205,-34.912735,108.950485,513.466858,-53.344536,91.063438,497.597656,-39.614754,70.290619,486.930725,-56.301552,50.857403,479.271271,-43.203701,30.840548,472.291687,-59.512924,12.652391,466.593689
1078,8.983333,-54.23254,194.563477,582.96759,-34.914097,108.944794,513.460327,-53.347328,91.063492,497.606567,-39.616802,70.286049,486.930389,-56.301929,50.858273,479.282196,-43.203594,30.840244,472.292694,-59.510773,12.64736,466.58609
1079,8.991667,-54.229973,194.559494,582.958374,-34.912983,108.947906,513.466858,-53.347095,91.063789,497.612488,-39.614609,70.287262,486.923004,-56.302856,50.859127,479.284393,-43.20129,30.844385,472.28009,-59.5116,12.651848,466.582977
1080,9,-54.229805,194.562439,582.966431,-34.915054,108.951996,513.473022,-53.346699,91.06282,497.607361,-39.614975,70.289604,486.93161,-56.302116,50.860016,479.281799,-43.202316,30.843502,472.294067,-59.511856,12.652673,466.578339
1081,9.008333,-54.231297,194.562698,582.960022,-34.913116,108.952805,513.455139,-53.346558,91.06591,497.611053,-39.615856,70.290291,486.924225,-56.301193,50.859505,479.280609,-43.202019,30.844664,472.287598,-59.509403,12.652514,466.579926
1082,9.016667,-54.230885,194.564331,582.966309,-34.912811,108.950897,513.466858,-53.345867,91.068283,497.61618,-39.615482,70.290581,486.926422,-56.301109,50.858921,479.282043,-43.200859,30.841846,472.288818,-59.509949,12.654045,466.577332
1083,9.025,-54.230267,194.56102,582.961914,-34.914017,108.948776,513.466431,-53.346989,91.060966,497.601746,-39.615871,70.287468,486.93103,-56.299122,50.854233,479.276337,-43.202065,30.840405,472.289673,-59.509262,12.648481,466.587952
1084,9.033333,-54.230499,194.561569,582.965149,-34.913338,108.949722,513.471558,-53.346169,91.06073,497.603607,-39.617161,70.289696,486.931976,-56.301239,50.856892,479.275543,-43.20232,30.842186,472.290955,-59.510357,12.650463,466.595367
1085,9.041667,-54.231564,194.564056,582.968445,-34.91354,108.955002,513.476624,-53.345188,91.065018,497.60202,-39.616535,70.292389,486.937683,-56.301514,50.859009,479.277283,-43.202301,30.841515,472.29599,-59.509499,12.652286,466.583954
1086,9.05,-54.2313,194.563812,582.969177,-34.913826,108.953751,513.476685,-53.343868,91.066719,497.598663,-39.614838,70.29052,486.925323,-56.301674,50.859531,479.278839,-43.202797,30.84268,472.28891,-59.511047,12.653528,466.582123
1087,9.058333,-54.231026,194.563538,582.970825,-34.912888,108.953934,513.465515,-53.347866,91.064011,497.599579,-39.614807,70.291512,486.926178,-56.302368,50.858814,479.278473,-43.201313,30.845276,472.286102,-59.510071,12.650415,466.589874
1088,9.066667,-54.23045,194.562042,582.966492,-34.913254,108.951096,513.462646,-53.344738,91.064026,497.609192,-39.61573,70.288818,486.928833,-56.300358,50.859001,479.271179,-43.201866,30.841892,472.296753,-59.510838,12.650415,466.583893
1089,9.075,-54.230049,194.55896,582.960205,-34.915043,108.947754,513.479004,-53.345989,91.060776,497.597778,-39.617065,70.287666,486.928711,-56.299572,50.856689,479.274323,-43.201225,30.844296,472.291443,-59.508762,12.650569,466.577423
1090,9.083333,-54.231308,194.565277,582.973511,-34.913437,108.954399,513.477783,-53.343582,91.062851,497.602295,-39.615341,70.287888,486.921509,-56.298904,50.856976,479.272827,-43.201054,30.847664,472.298676,-59.508404,12.6542,466.577148
1091,9.091667,-54.233696,194.565994,582.973267,-34.914284,108.953026,513.470398,-53.345436,91.064751,497.60144,-39.618073,70.290237,486.929688,-56.29884,50.857544,479.270813,-43.201488,30.842789,472.290833,-59.509193,12.65459,466.57843
1092,9.1,-54.232861,194.568344,582.978271,-34.912594,108.949768,513.465393,-53.347115,91.063324,497.605865,-39.616467,70.287338,486.925842,-56.300453,50.8592,479.281677,-43.200935,30.841087,472.285339,-59.507862,12.651852,466.579712
1093,9.108333,-54.23151,194.566101,582.970947,-34.914726,108.951897,513.468323,-53.346588,91.064987,497.610138,-39.616608,70.290215,486.929779,-56.30315,50.85984,479.284149,-43.201054,30.840437,472.286743,-59.510162,12.653078,466.584198
1094,9.116667,-54.232075,194.565781,582.97522,-34.914459,108.950951,513.475342,-53.348003,91.061287,497.604767,-39.615593,70.287041,486.921509,-56.30085,50.856171,479.274384,-43.202316,30.840096,472.290009,-59.511047,12.651032,466.58609
1095,9.125,-54.231415,194.563339,582.971863,-34.914253,108.947731,513.468445,-53.34679,91.063515,497.614594,-39.615948,70.286079,486.917297,-56.299873,50.856407,479.276733,-43.203442,30.840448,472.299225,-59.508877,12.650862,466.585968
1096,9.133333,-54.2299,194.56218,582.961914,-34.914608,108.950806,513.472473,-53.34391,91.064117,497.600616,-39.615562,70.291138,486.925232,-56.299553,50.85762,479.270294,-43.20158,30.842979,472.286682,-59.510342,12.650587,466.58609
1097,9.141667,-54.231922,194.564484,582.966675,-34.910831,108.949303,513.466248,-53.343338,91.065063,497.593323,-39.615723,70.292885,486.933441,-56.301235,50.858479,479.28302,-43.203182,30.843027,472.29068,-59.512081,12.651241,466.589752
1098,9.15,-54.233521,194.568161,582.975708,-34.913723,108.949852,513.463989,-53.344028,91.063828,497.599854,-39.616711,70.290924,486.92807,-56.299892,50.858616,479.279205,-43.204418,30.839664,472.295441,-59.509663,12.653382,466.577698
